Log created on 11-5-2018__16.26.5
a

Time	MAT	CHT	MAP	AFR	TPS	RPM	CCM	Cons	State
14203.0	22.68	26.13	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14263.0	22.69	26.12	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14321.0	22.68	26.12	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14370.0	22.66	26.13	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14435.0	22.65	26.02	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14489.0	22.69	26.02	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14548.0	22.7	26.09	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14608.0	22.69	26.12	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14662.0	22.67	26.11	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14721.0	22.66	26.1	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14780.0	22.66	26.03	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14834.0	22.65	26.07	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14888.0	22.67	26.07	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14943.0	22.68	26.1	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
14997.0	22.63	26.08	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15051.0	22.65	26.07	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15111.0	22.65	26.09	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15165.0	22.67	26.07	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15223.0	22.67	26.13	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15278.0	22.69	26.14	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15337.0	22.69	26.06	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15396.0	22.66	26.12	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15451.0	22.67	26.08	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
15505.0	22.71	26.08	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
15559.0	22.61	26.01	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
15613.0	22.31	25.96	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
15672.0	22.32	26.02	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
15731.0	22.48	26.22	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
15791.0	22.54	26.12	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
15850.0	22.57	26.07	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
15913.0	22.56	26.02	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
15964.0	22.36	25.76	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
16027.0	22.32	25.95	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16081.0	22.6	26.25	1.13	20.0	9.0	0.0	3400.0	0.0	0.0
16141.0	22.57	26.16	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16200.0	22.6	26.12	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16254.0	22.54	26.02	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16309.0	22.13	25.97	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
16367.0	22.05	26.05	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
16421.0	22.37	26.4	1.13	20.0	9.0	0.0	3400.0	0.0	0.0
16481.0	22.47	26.23	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16540.0	22.58	26.11	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16594.0	22.57	26.09	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16649.0	22.57	26.11	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16708.0	22.55	26.08	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16766.0	22.6	26.08	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16821.0	22.59	26.07	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16875.0	22.58	26.08	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16929.0	22.6	26.1	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
16984.0	22.64	26.11	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17048.0	22.68	26.13	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17106.0	22.67	26.17	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17161.0	22.68	26.12	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17220.0	22.63	26.09	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17274.0	22.58	26.09	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17339.0	22.61	26.12	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17393.0	22.6	26.12	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17462.0	22.61	26.09	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17516.0	22.63	26.07	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17581.0	22.66	26.09	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17639.0	22.62	26.08	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17698.0	22.27	25.62	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
17753.0	22.18	25.8	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17812.0	22.4	26.16	1.13	20.0	9.0	0.0	3400.0	0.0	0.0
17871.0	22.53	26.11	1.13	20.0	9.0	0.0	3400.0	0.0	0.0
17930.0	22.62	26.03	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
17989.0	22.66	26.02	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18043.0	22.14	25.81	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18098.0	22.16	25.96	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18157.0	22.44	26.18	1.13	20.0	9.0	0.0	3400.0	0.0	0.0
18211.0	22.57	26.14	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18275.0	22.64	26.03	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18334.0	22.64	26.0	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18388.0	22.39	25.64	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
18448.0	22.33	25.85	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18502.0	22.6	26.24	1.13	20.0	9.0	0.0	3400.0	0.0	0.0
18556.0	22.69	26.15	1.13	20.0	9.0	0.0	3400.0	0.0	0.0
18616.0	22.68	26.02	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18674.0	22.67	26.0	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18734.0	22.61	25.96	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18793.0	22.5	25.97	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18847.0	22.64	26.08	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18907.0	22.72	26.11	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
18961.0	22.71	26.04	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19015.0	22.69	26.05	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19079.0	22.66	26.09	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19133.0	22.68	26.06	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19187.0	22.69	26.01	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19252.0	22.68	26.02	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19315.0	22.69	26.03	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19369.0	22.69	26.0	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19434.0	22.72	26.05	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19488.0	22.75	26.05	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19543.0	22.69	26.04	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19611.0	22.69	26.06	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19671.0	22.7	26.03	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19735.0	22.67	26.04	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19789.0	22.7	26.07	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19848.0	22.72	26.08	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19902.0	22.73	26.06	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
19961.0	22.7	26.07	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
20026.0	22.67	25.98	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
20075.0	22.68	25.99	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
20139.0	22.23	25.73	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
20193.0	22.24	25.85	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
20252.0	22.51	26.24	1.13	20.0	9.0	0.0	3400.0	0.0	0.0
20306.0	22.61	26.14	1.13	20.02	26.13	1.13	20.0	9.0	0.0
20371.0	22.66	26.06	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
20429.0	22.68	26.03	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
20484.0	22.47	25.73	1.15	20.0	9.0	0.0	3400.0	0.0	0.0
20543.0	22.41	25.91	1.14	20.0	9.0	0.0	3400.0	0.0	0.0
