Log created on 11-5-2018__16.20.42
Tes1

Time	MAT	CHT	MAP	AFR	TPS	RPM	CCM	Cons	State
35921.0	22.57	25.83	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
35981.0	22.56	25.79	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36035.0	22.61	25.8	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36094.0	22.63	25.8	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36149.0	22.62	25.76	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36207.0	22.51	25.81	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36267.0	22.55	25.72	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36326.0	22.49	25.68	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36389.0	22.51	25.75	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36440.0	22.56	25.75	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36503.0	22.64	25.77	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36557.0	22.62	25.84	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36617.0	22.61	25.82	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36671.0	22.59	25.81	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36725.0	22.6	25.8	1.14	20.0	8.0	0.0	3400.0	0.0	0.0
36789.0	22.6	25.76	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
36843.0	22.57	25.72	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
36897.0	22.57	25.75	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
36952.0	22.53	25.78	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37016.0	22.62	25.81	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37075.0	22.49	25.84	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37134.0	22.52	25.77	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37193.0	22.49	25.68	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37253.0	22.5	25.71	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37307.0	22.47	25.72	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37370.0	22.47	25.7	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37430.0	22.5	25.65	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37489.0	22.42	25.7	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37549.0	22.48	25.67	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37603.0	22.5	25.67	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37666.0	22.5	25.71	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37726.0	22.45	25.73	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37790.0	22.45	25.65	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37844.0	22.44	25.66	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37908.0	22.39	25.69	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
37967.0	22.41	25.69	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
38032.0	22.49	25.71	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
38090.0	22.45	25.7	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
38150.0	22.39	25.65	1.13	20.0	8.0	0.0	3400.0	0.0	0.0
