Log created on 12-5-2018__14.16.14
4

Time	MAT	CHT	MAP	AFR	TPS	RPM	CCM	Cons	State
5486.0	25.32	70.94	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
5544.0	25.44	71.0	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
5603.0	25.55	70.99	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
5660.0	25.43	70.49	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
5719.0	25.6	70.71	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
5777.0	25.66	70.9	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
5835.0	25.71	70.94	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
5894.0	25.63	70.92	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
5951.0	25.73	70.96	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
6009.0	25.8	70.96	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
6073.0	25.8	70.94	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6130.0	25.78	71.05	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6189.0	25.77	70.98	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6252.0	25.75	70.96	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6309.0	25.77	70.97	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6368.0	25.75	70.95	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6435.0	25.78	70.99	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6494.0	25.79	70.97	1.11	20.0	9.0	0.0	2900.0	0.0	0.0
6552.0	25.78	70.94	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6620.0	25.76	70.92	1.11	20.0	9.0	0.0	2900.0	0.0	0.0
6678.0	25.75	70.93	1.11	20.0	9.0	0.0	2900.0	0.0	0.0
6746.0	25.47	70.77	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6809.0	25.63	70.93	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6867.0	25.63	70.91	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6921.0	25.65	70.91	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
6978.0	25.66	70.86	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
7036.0	25.68	70.84	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
7100.0	25.75	70.84	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
7157.0	25.78	70.85	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
7216.0	25.81	70.87	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
7279.0	25.83	70.95	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
7337.0	25.8	70.93	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
7395.0	25.75	70.9	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
7453.0	25.71	70.82	1.11	20.0	9.0	0.0	2900.0	0.0	0.0
7521.0	25.56	70.84	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
7579.0	25.74	70.89	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
7643.0	25.68	70.87	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
7710.0	25.58	70.52	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
7769.0	25.64	70.69	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
7826.0	25.53	70.62	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
7889.0	25.66	70.73	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
7948.0	25.67	70.74	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
8005.0	25.55	70.61	1.08	20.0	9.0	0.0	2900.0	0.0	0.0
8064.0	25.61	70.79	1.08	20.0	9.0	0.0	2900.0	0.0	0.0
8127.0	25.51	70.76	1.08	20.0	9.0	0.0	2900.0	0.0	0.0
8185.0	25.63	70.8	1.08	20.0	9.0	0.0	2900.0	0.0	0.0
8243.0	25.66	70.75	1.08	20.0	9.0	0.0	2900.0	0.0	0.0
8301.0	25.69	70.79	1.08	20.0	9.0	0.0	2900.0	0.0	0.0
8365.0	25.65	70.8	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
8427.0	25.65	70.84	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
8480.0	25.7	70.82	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
8539.0	25.72	70.85	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
8597.0	25.74	70.82	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
8654.0	25.78	70.84	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
8713.0	25.74	70.84	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
8771.0	25.71	70.85	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
8829.0	25.75	70.81	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
8892.0	25.72	70.78	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
8950.0	25.77	70.76	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9009.0	25.77	70.77	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9062.0	25.71	70.76	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9124.0	25.69	70.76	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9188.0	25.76	70.78	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9246.0	25.75	70.7	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9309.0	25.69	70.72	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9367.0	25.72	70.77	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9425.0	25.78	70.69	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9484.0	25.77	70.68	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9546.0	25.69	70.66	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9605.0	25.67	70.75	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9667.0	25.7	70.81	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9725.0	25.63	70.57	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9789.0	25.61	70.59	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9846.0	25.68	70.59	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9910.0	25.74	70.59	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
9972.0	25.69	70.59	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
10037.0	25.68	70.56	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
10095.0	25.6	70.58	1.09	20.0	9.0	0.0	2900.0	0.0	0.0
10155.0	25.67	70.63	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
10214.0	25.66	70.59	1.1	20.0	9.0	0.0	2900.0	0.0	0.0
