Log created on 1-5-2018__19.36.46
tes 12

Time	MAT	CHT	MAP	AFR	TPS	RPM	CCM	Cons	State
47451.0	22.2	42.44	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47510.0	22.15	42.41	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47564.0	22.1	42.4	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47630.0	21.97	42.43	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47689.0	21.86	42.46	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47749.0	21.81	42.46	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47809.0	21.83	42.57	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47868.0	21.91	42.44	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47929.0	22.12	42.46	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
47993.0	22.07	42.47	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48054.0	22.02	42.44	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48113.0	22.14	42.41	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48184.0	22.21	42.4	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48244.0	22.09	42.41	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48309.0	22.0	42.43	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48369.0	21.97	42.4	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48429.0	21.9	42.39	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48489.0	21.9	42.36	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48543.0	21.85	42.35	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48608.0	21.93	42.46	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48663.0	21.67	42.44	1.14	20.0	8.0	0.0	3200.0	0.0	0.0
48728.0	21.88	42.4	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48782.0	21.77	42.38	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48842.0	21.94	42.34	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48908.0	22.02	42.43	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
48962.0	21.96	42.39	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49021.0	21.98	42.55	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49081.0	21.89	41.81	1.14	20.0	8.0	0.0	3200.0	0.0	0.0
49141.0	21.93	42.11	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49196.0	22.07	42.24	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49255.0	21.93	42.35	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49309.0	21.74	42.38	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49375.0	21.96	42.36	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49429.0	22.07	42.49	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49489.0	22.03	42.67	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49549.0	21.97	42.56	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49608.0	22.14	42.55	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49669.0	21.95	42.48	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49723.0	21.94	42.44	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49782.0	21.84	42.39	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49843.0	21.96	42.36	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49902.0	22.04	42.4	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
49956.0	22.0	42.52	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50022.0	21.94	42.36	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50076.0	21.91	42.35	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50136.0	21.98	42.36	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50191.0	22.13	42.41	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50255.0	22.12	42.43	1.14	20.0	8.0	0.0	3200.0	0.0	0.0
50310.0	22.14	42.4	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50370.0	22.0	42.41	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50435.0	21.98	42.38	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50495.0	22.07	42.6	1.13	20.0	7.0	0.0	3200.0	0.0	0.0
50554.0	22.32	42.75	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50609.0	22.14	42.76	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50669.0	22.12	42.78	1.12	20.0	8.0	0.0	3200.0	0.0	0.0
50728.0	21.94	42.24	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50783.0	21.78	42.28	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50848.0	21.93	42.36	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50903.0	21.91	42.42	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
50968.0	21.85	42.41	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
51022.0	21.92	42.38	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
51082.0	22.01	42.38	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
51137.0	22.0	42.36	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
51196.0	21.99	42.4	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
51251.0	22.02	42.45	1.14	20.0	8.0	0.0	3200.0	0.0	0.0
51310.0	21.99	42.4	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
51371.0	22.04	42.38	1.13	20.0	8.0	0.0	3200.0	0.0	0.0
